Date,BCI,BCIp,BCIg,USRECD
1998-10-15,5.07829394257007,6.524883019526607,3.6737658163038884,0
1998-10-22,5.08821342874163,6.54764587259477,3.6737658163038884,0
1998-10-29,5.09252245356844,6.558765017801951,3.6763006719070765,0
1998-11-06,5.101085197018328,6.5869988988009265,3.839452312593311,0
1998-11-19,5.104125637183595,6.5849295043947755,3.7400477406883357,0
1998-11-26,5.112590016619249,6.5869988988009265,3.7588718259339715,0
1998-12-02,5.0651234793803255,6.5869988988009265,3.7727609380946387,0
1998-12-03,5.082025290182929,6.5869988988009265,3.8242840911201395,0
1998-12-11,5.104125637183595,6.585757776115236,3.725693427236653,0
1998-12-17,5.110782242701195,6.579112313475258,3.7819143200811256,0
1998-12-24,5.11739483066779,6.5869988988009265,3.7819143200811256,0
1998-12-31,5.129306823813755,6.5869988988009265,3.7954891891721947,0
1999-01-04,5.119788607992779,6.558623244214133,3.7471483622379123,0
1999-01-07,5.141078590121546,6.5869988988009265,3.7841896339182615,0
1999-01-14,5.13167228913909,6.5869988988009265,3.828641396489095,0
1999-01-21,5.130490255904535,6.5841005460715385,3.83729945923221,0
1999-01-28,5.127529045567755,6.5773048746794185,3.828641396489095,0
1999-02-09,5.147494476813453,6.581470968748414,3.7819143200811256,0
1999-02-12,5.1647859739235145,6.582994198288936,3.7773481021015445,0
1999-02-18,5.1298987149230735,6.582025138892826,3.8088822465086327,0
1999-02-25,5.125153747538848,6.570462705977022,3.7999735016195233,0
1999-03-06,5.130490255904535,6.58285581871354,3.754198920234579,0
1999-03-18,5.125153747538848,6.570182436916891,3.756538102587751,0
1999-03-25,5.123368564083496,6.565968947537155,3.7495040759303713,0
1999-04-02,5.132262782217954,6.5869988988009265,3.8242840911201395,0
1999-04-03,5.119190700650601,6.5564942248874845,3.7796338173824005,0
1999-04-11,5.1515559851526325,6.5869988988009265,3.728100167267218,0
1999-04-15,5.122772794033106,6.564560496600097,3.7376696182833684,0
1999-04-22,5.119190700650601,6.555783543313972,3.728100167267218,0
1999-04-29,5.12574810119676,6.572002783285273,3.732896339530711,0
1999-05-08,5.143416405330075,6.574099073620405,3.7999735016195233,0
1999-05-13,5.128714582161857,6.5793900912548215,3.7400477406883357,0
1999-05-20,5.130490255904535,6.582717419986587,3.751854253275325,0
1999-05-27,5.130490255904535,6.582579002102776,3.754198920234579,0
1999-06-05,5.127529045567755,6.576469569048224,3.735285826928092,0
1999-06-17,5.136974216139274,6.5869988988009265,3.763522997109702,0
1999-06-24,5.141078590121546,6.5869988988009265,3.7727609380946387,0
1999-07-01,5.130490255904535,6.5869988988009265,3.8110970868381857,0
1999-07-10,5.143416405330075,6.571163035160348,3.7447870860522325,0
1999-07-15,5.147494476813453,6.5869988988009265,3.7999735016195233,0
1999-07-22,5.149237143533884,6.5869988988009265,3.80666248977032,0
1999-07-29,5.14574876790343,6.579251212010101,3.80666248977032,0
1999-08-04,5.122772794033106,6.565264970035361,3.742420221041966,0
1999-08-07,5.146912912388804,6.5869988988009265,3.79098467705109,0
1999-08-19,5.147494476813453,6.58285581871354,3.7819143200811256,0
1999-08-26,5.149817358229593,6.5869988988009265,3.7819143200811256,0
1999-09-09,5.149237143533884,6.584791392385716,3.7819143200811256,0
1999-09-12,5.1664987919271885,6.5869988988009265,3.7864597824528,0
1999-09-16,5.149237143533884,6.5852056712012805,3.7796338173824005,0
1999-09-23,5.146912912388804,6.580500431410533,3.770459441106359,0
1999-09-30,5.141078590121546,6.566531772935438,3.756538102587751,0
1999-10-06,5.136974216139274,6.5869988988009265,3.7588718259339715,0
1999-10-14,5.146912912388804,6.579806613301801,3.735285826928092,0
1999-10-21,5.1440000061636795,6.572562223859305,3.725693427236653,0
1999-10-28,5.144583266605995,6.574657342999874,3.725693427236653,0
1999-11-02,5.129306823813755,6.580639137284949,3.8155121050473024,0
1999-11-03,5.123368564083496,6.56582819167796,3.765840495250065,0
1999-11-11,5.154446996128335,6.5869988988009265,3.732896339530711,0
1999-11-18,5.157329673247059,6.5869988988009265,3.7447870860522325,0
1999-11-25,5.1664987919271885,6.5869988988009265,3.765840495250065,0
1999-12-08,5.1440000061636795,6.575215300888529,3.79098467705109,0
1999-12-16,5.1670690799380825,6.5869988988009265,3.7932394694381792,0
1999-12-23,5.170483995038151,6.5869988988009265,3.7932394694381792,0
1999-12-30,5.171619713502079,6.5869988988009265,3.7977338590260183,0
2000-01-06,5.177843213080163,6.566531772935438,3.768152635008444,0
2000-01-13,5.169915651743512,6.583409222158765,3.7954891891721947,0
2000-01-20,5.172754143572691,6.5869988988009265,3.7932394694381792,0
2000-01-27,5.170483995038151,6.581609540078228,3.7887247890836524,0
2000-02-03,5.161351511474879,6.560323202124582,3.742420221041966,0
2000-02-11,5.160777952525975,6.525762527059115,3.577947893406655,0
2000-02-17,5.1664987919271885,6.572702035114339,3.770459441106359,0
2000-02-24,5.162497643405501,6.563008905908679,3.7588718259339715,0
2000-03-02,5.17105201550216,6.582994198288936,3.7864597824528,0
2000-03-08,5.160204064418402,6.525176274660674,3.6635616461296467,0
2000-03-16,5.1647859739235145,6.569621663034258,3.7232808808312687,0
2000-03-23,5.175019150203543,6.5869988988009265,3.735285826928092,0
2000-03-30,5.18122159467179,6.5869988988009265,3.756538102587751,0
2000-04-05,5.184028220145909,6.5869988988009265,3.7773481021015445,0
2000-04-13,5.18122159467179,6.5868610723242424,3.7841896339182615,0
2000-04-20,5.173320876373351,6.569341158123582,3.7773481021015445,0
2000-04-27,5.184028220145909,6.5869988988009265,3.7773481021015445,0
2000-05-10,5.159629846774143,6.5237091382472725,3.6136169696133895,0
2000-05-18,5.186267862739414,6.5869988988009265,3.7841896339182615,0
2000-05-25,5.184588601219693,6.583132558718074,3.7796338173824005,0
2000-06-01,5.169915651743512,6.582994198288936,3.7954891891721947,0
2000-06-04,5.178407069875479,6.5807778239227135,3.770459441106359,0
2000-06-07,5.173320876373351,6.555641346370967,3.708682081410116,0
