,Date,BCI,BCIp,BCIg,USRECD,IE_SP_Comp,IE_SP_Dividend,IE_SP_Earnings,IE_Consumer_CPI,IE_Long_Interest,IE_Real_Price,IE_Real_Dividend,IE_Return_Price,IE_Real_Earnings,IE_Scaled_Earnings,IE_Monthly_Returns,IE_Real_Returns
0,1967-02-09,4.605170185988092,6.5869988988009265,3.475067230228611,0,4.436159643253809,1.0577902941478545,1.7083778602890038,3.493472657771326,1.5216989981260935,6.552165460367621,3.173878458937465,11.450227808401284,3.8238473145244205,8.721841963827597,0.0,2.5152741864043966
1,1967-02-16,4.605170185988092,6.586309576377547,3.475067230228611,0,4.436159643253809,1.0577902941478545,1.7083778602890038,3.493472657771326,1.5216989981260935,6.552165460367621,3.173878458937465,11.450227808401284,3.8238473145244205,8.721841963827597,0.0,2.5152741864043966
2,1967-02-23,4.601162164590552,6.577444024474397,3.475067230228611,0,4.436159643253809,1.0577902941478545,1.7083778602890038,3.493472657771326,1.5216989981260935,6.552165460367621,3.173878458937465,11.450227808401284,3.8238473145244205,8.721841963827597,0.0,2.5152741864043966
3,1967-03-02,4.603168183317418,6.582025138892826,3.475067230228611,0,4.470037511996595,1.0612565021243408,1.7011051009599243,3.493472657771326,1.5325568680981427,6.58604750921789,3.177220149599368,11.4868587612489,3.817712325956905,8.71853438931411,0.009950330853168092,2.5152741864043966
4,1967-03-09,4.604169685654508,6.5852056712012805,3.475067230228611,0,4.470037511996595,1.0612565021243408,1.7011051009599243,3.493472657771326,1.5325568680981427,6.58604750921789,3.177220149599368,11.4868587612489,3.817712325956905,8.71853438931411,0.009950330853168092,2.5152741864043966
5,1967-03-16,4.602165676967792,6.579528951214775,3.475067230228611,0,4.470037511996595,1.0612565021243408,1.7011051009599243,3.493472657771326,1.5325568680981427,6.58604750921789,3.177220149599368,11.4868587612489,3.817712325956905,8.71853438931411,0.009950330853168092,2.5152741864043966
6,1967-03-23,4.604169685654508,6.584791392385716,3.475067230228611,0,4.470037511996595,1.0612565021243408,1.7011051009599243,3.493472657771326,1.5325568680981427,6.58604750921789,3.177220149599368,11.4868587612489,3.817712325956905,8.71853438931411,0.009950330853168092,2.5152741864043966
7,1967-03-30,4.604169685654508,6.583685809077966,3.475067230228611,0,4.470037511996595,1.0612565021243408,1.7011051009599243,3.493472657771326,1.5325568680981427,6.58604750921789,3.177220149599368,11.4868587612489,3.817712325956905,8.71853438931411,0.009950330853168092,2.5152741864043966
8,1967-04-06,4.597138014290827,6.567234859514355,3.475067230228611,0,4.4933443708058345,1.0647107369924282,1.6956156086751528,3.4965075614664802,1.5129270120532565,6.606325809269383,3.177637076851603,11.509829677962756,3.8086604924329928,8.71210021789469,0.0,2.523325759691945
9,1967-04-13,4.590056548178043,6.552079835376488,3.475067230228611,0,4.4933443708058345,1.0647107369924282,1.6956156086751528,3.4965075614664802,1.5129270120532565,6.606325809269383,3.177637076851603,11.509829677962756,3.8086604924329928,8.71210021789469,0.0,2.523325759691945
10,1967-04-20,4.594109238628667,6.562161567911363,3.475067230228611,0,4.4933443708058345,1.0647107369924282,1.6956156086751528,3.4965075614664802,1.5129270120532565,6.606325809269383,3.177637076851603,11.509829677962756,3.8086604924329928,8.71210021789469,0.0,2.523325759691945
11,1967-04-27,4.603168183317418,6.582302108843358,3.475067230228611,0,4.4933443708058345,1.0647107369924282,1.6956156086751528,3.4965075614664802,1.5129270120532565,6.606325809269383,3.177637076851603,11.509829677962756,3.8086604924329928,8.71210021789469,0.0,2.523325759691945
