,Date,BCI,BCIp,BCIg,USRECD
446,1975-08-28,4.385769620952716,6.54405572010644,3.4965075614664802,0
447,1975-09-04,4.393213824064446,6.562867732759577,3.5263605246161616,0
448,1975-09-11,4.395682961121367,6.5699020892839926,3.55820113047182,0
449,1975-09-18,4.388257184424518,6.551937110763387,3.580737295494233,0
450,1975-09-25,4.395682961121367,6.569060574507825,3.610917912644225,0
451,1975-10-02,4.395682961121367,6.569060574507825,3.6270040503958487,0
452,1975-10-09,4.401829261970061,6.58285581871354,3.6480574595936814,0
453,1975-10-16,4.409155302062135,6.5869988988009265,3.683866912290392,0
454,1975-10-23,4.418840607796598,6.5869988988009265,3.7232808808312687,0
455,1975-10-30,4.420044701861403,6.5869988988009265,3.7612001156935624,0
456,1975-11-06,4.418840607796598,6.5839623195179975,3.7887247890836524,0
457,1975-11-13,4.426043520090656,6.5869988988009265,3.8155121050473024,0
458,1975-11-20,4.432006566978902,6.5869988988009265,3.83729945923221,0
459,1975-11-27,4.439115601658009,6.5869988988009265,3.8649313978942956,0
460,1975-12-04,4.449685283147696,6.5869988988009265,3.901972669574645,0
461,1975-12-11,4.448516375942715,6.5852056712012805,3.929862923556477,0
462,1975-12-18,4.455509411433685,6.5869988988009265,3.955082494888593,0
463,1975-12-25,4.462453883786496,6.5869988988009265,3.975936331171799,0
464,1976-01-01,4.477336814478207,6.5869988988009265,4.001863709427935,0
465,1976-01-08,4.493120682179469,6.5869988988009265,4.04305126783455,0
466,1976-01-15,4.5031374604229395,6.5869988988009265,4.084294226368599,0
467,1976-01-22,4.514150787600923,6.5869988988009265,4.12552017969055,0
468,1976-01-29,4.520701029361642,6.5869988988009265,4.1588830833596715,0
469,1976-02-05,4.529368472571809,6.5869988988009265,4.182050142641207,0
470,1976-02-12,4.534747721691546,6.5869988988009265,4.2017030805426,0
471,1976-02-19,4.536891345234797,6.5869988988009265,4.212127597878484,0
472,1976-02-26,4.537961436294641,6.5869988988009265,4.216562194946349,0
473,1976-03-04,4.532599493153256,6.5739594575643325,4.206184043977636,0
474,1976-03-11,4.533674184283021,6.576190978713507,4.191168746857641,0
475,1976-03-18,4.534747721691546,6.579528951214775,4.177459468932607,0
476,1976-03-25,4.536891345234797,6.583685809077966,4.162003210695915,0
477,1976-04-01,4.542230386214217,6.5869988988009265,4.15731936138349,0
478,1976-04-08,4.545420181582317,6.5869988988009265,4.155753190350744,0
479,1976-04-15,4.542230386214217,6.578000430108449,4.146304301152812,0
480,1976-04-22,4.545420181582317,6.58589575472877,4.1399550734741535,0
481,1976-04-29,4.542230386214217,6.578834458513759,4.12552017969055,0
482,1976-05-06,4.537961436294641,6.567234859514355,4.100989104940769,0
